"ROLE_ID","CONTACT_ID","R01_ORG_NAME"
4,142336823,"BSH Continental Eletrodomesticos Ltda."
4,142356823,"Transportes Bermudez S.A."
4,142366823,"Vlerick Leuven Gent Management School"
4,142396823,"Sharp Corporation"
4,142416823,"LLC Drilling Company RUDIS"
4,142426823,"BASMA, Children with Cancer Support Association"
4,142446823,"Hopying Metal Products (Huizhou)CO. LTD"
4,142466823,"Verlan S.A."
4,142496823,"National Fusion Research Institute"
4,142536823,"AC Tecnibat S.A."
4,142546823,"Cosmos Metal Engineering Pte Ltd"
4,142576823,"DANSKE ARK"
4,142586823,"International Study Programm in Business Economics, Martin-Luther-University"
4,142626823,"Intel Corporation"
4,142636823,"New Zealand Post Group"
4,142646823,"Armacell Group"
4,142656823,"Centre International De Development Clinique LTEE & GROUP"
4,142686823,"888 Holdings plc"
4,142696823,"PwC PricewaterhouseCoopers GmbH"
4,142736823,"Campo de Lorca SCL"
4,142756823,"Banque Bemo Saudi Fransi"
4,142776823,"Mutua de Terrassa MPS"
4,142796823,"American Business Leadership Institute, Inc."
4,142816823,"The Syrian Consulting Bureau"
4,142846823,"Department for Supplementary Education, Aarhus School of Architecture"
4,142866823,"Industrias Peñoles, S.A.B. de C.V."
4,142876823,"Fresnillo PLC"
4,142886823,"Fresnillo PLC"
4,142896823,"GES Investment Services"
4,142916823,"AC Tecnibat S.L."
4,142946823,"C. Moellmann & Co A/S"
4,142966823,"Altran Italia SpA"
4,142986823,"Childcare consortium"
4,143006823,"Link Cambios"
4,143036823,"CSRwire, LLC"
4,143046823,"Pernod Ricard Italia"
4,143056823,"Partners in Change"
4,143076823,"Stage Electrics"
4,143086823,"Le Public Systeme"
4,143106823,"Crossroads Foundation"
4,143126823,"Damascus Chamber of Commerce"
4,143156823,"Muslim Business Council of India"
4,143176823,"Ghana Manganese Company Limited"
4,143206823,"Cia Ultragaz S.A"
4,143216823,"Sistran Informatica Ltda."
4,143246823,"TDC A/S"
4,143256823,"Correos y Telégrafos, S.A."
4,143276823,"Branch of the Company Renova Management AG (Switzerland) in Russian Federation (member of the RENOVA Group of Companies)"
4,143286823,"Bedson S.A."
4,143306823,"Think Net S.A."
4,143336823,"Stormberg AS"
4,143356823,"'Mediapro' LTD"
4,143376823,"Huizhou Jiuian Electronics Co., Ltd."
4,143396823,"Lion Corporation"
4,143406823,"Stormport Professional Services Ltd"
4,143426823,"Eco Minera S.A."
4,143446823,"Semisa S.R.L."
4,143466823,"Camara Junior de Bahia Blanca"
4,143496823,"Interconexion Electrica S.A. ISA ESP"
4,143506823,"Shanghai Rox Electric Appliance Co., Ltd"
4,143516823,"China Huaneng Group"
4,143536823,"NSS Educational Trust"
4,143556823,"Istanbul Bilgi University"
4,143566823,"Banco Itau SA"
4,143576823,"Total "
4,143586823,"The Dow Chemical Company"
4,143626823,"Cosmo Oil Co., Ltd."
4,143636823,"EDP- Energias do Brasil S/A"
4,143646823,"Sellinger School of Business and Management"
4,143676823,"Saraya Co., Ltd."
4,143686823,"Societe Generale Banka Srbija"
4,143706823,"Eurosit S.A."
4,143726823,"Cimalsa Centrals i Infraestructures per a la Mobilitat i les Activitats Logistiques S.A."
4,143736823,"Deprominsa"
4,143756823,"Turbolar S.A."
4,143776823,"Grupo Exa S.R.L."
4,143796823,"ALBA technology S.L."
4,143826823,"C&V Consultoria Ltda."
4,143836823,"Enigma Security Solutions Ltd."
4,143856823,"Lavola 1981 S.A."
4,143876823,"Asociacion de alternativas, motivacion y acompanamiento-ADAMA"
4,143896823,"Uniglas i Vetlanda AB"
4,143916823,"Black Star"
4,143936823,"Organic Solution for Somalia"
4,143956823,"Society for Moral Integration and Living in Excellence"
4,143976823,"Rotra"
4,144006823,"PFA Pension"
4,144016823,"CCLP Worldwide - Nigeria"
4,144046823,"Itransition"
4,144066823,"TIEL - TRANSPORTADORA IDEAL DE ENVENDOS SA"
4,144076823,"The Regent Esplanade Zagreb"
4,144086823,"Akbank T.A.S."
4,144106823,"Business Keeper AG"
4,144116823,"Nexen Inc."
4,144186823,"EBARA Corporation"
4,144206823,"Nigerian Nurses Association of USA, Inc."
4,144216823,"Aspen Solutions Ltd"
4,144246823,"Korea Corporate Governance Service"
4,144256823,"Phillipine Marketing Association"
4,144296823,"Ingefrio S.L."
4,144326823,"International Armored Group FZE"
4,144346823,"effico"
4,144366823,"Chene Vert"
4,144386823,"Schraner Polska Sp. z o.o."
4,144396823,"Industrias de Buena Voluntad"
4,144416823,"ITECO Oilfield Supply Group"
4,144446823,"Public Association 'Blago'"
4,144456823,"Clinica Pasteur S.A."
4,144486823,"New Gold Inc."
4,144496823,"External Solutions Ltd"
4,144516823,"Escuela de Economia y Negocios de la Universidad Nacional de San Martin"
4,144546823,"Wing Tai Fastener Manufacturer (M) SDN. BHD."
4,144556823,"Cross Caspian Oil and Gas Logistics LLC"
4,144576823,"Draka Comteq Norway AS"
4,144596823,"Fundacion espanola para la Innovacion de la Artesania"
4,144616823,"SEDEFED - Federation of Industrial Associations"
4,144636823,"Avenir Technologies Pvt Ltd."
4,144656823,"China International Marine Containers Ltd"
4,144696823,"Karlovacka pivovara d.o.o."
4,144716823,"Eco Mangystau"
4,144736823,"Innovation Norway"
4,144756823,"Cramo Group"
4,144766823,"eCompanyStore"
4,144806823,"Metro de Madrid S.A."
4,144826823,"Gensler"
4,144846823,"Compania Americana de Multiservicios Ltda"
4,144866823,"Altares D and B"
4,144906823,"Seguridad S.A. Compania De Seguros"
4,144956823,"EDF"
4,144976823,"Wisefull Technology Ltd."
4,144996823,"SAMACO (Seoul Metropolitan Agricultural & Marin Products Corporation)"
4,145006823,"Abundant Biofuels Corporation"
4,145026823,"Foment Immobiliari Assequible S.A.U."
4,145046823,"Cafes El Criollo"
4,145066823,"Vending Arabica, S.L."
4,145096823,"Ekonomist Media Group"
4,145116823,"Anglo-Arab Insurance Brokers P.S.C"
4,145126823,"International Thunderbird Gaming Panama"
4,145156823,"National Alliance for Local Economic Development"
4,145176823,"International Association of Jesuit Business Schools"
4,145186823,"Korat Community foundation"
4,145216823,"Mechcam Precision SDN. BHD."
4,145236823,"Protech Company"
4,145246823,"Bernard Julhiet Group"
4,145266823,"Fundacion COINT"
4,145296823,"Associacao de Registradores Imobiliario de Sao Paulo"
4,145306823,"Eurosys France"
4,145326823,"Bedag Informatik AG"
4,145356823,"Banca Intesa Beograd"
4,145376823,"Danish Chamber of Commerce"
4,145396823,"Gas Transmission Operator GAZ-SYSTEM S.A."
4,145406823,"Africa Health Research Organization"
4,145436823,"ACS audiovisual solutions"
4,145446823,"Valoraciones y Tasaciones Hipotecarias S.A."
4,145466823,"S.I.M. RUBATEC S.A."
4,145486823,"Amal Links"
4,145516823,"Japan Football Association"
4,145526823,"Olokuti Ars S.L."
4,145556823,"Ceramet Technologies Pty Ltd"
4,145576823,"Wartsila Corporation"
4,145596823,"Oando Plc"
4,145606823,"Amb Ambiental"
4,145626823,"Colombus Consulting"
4,145656823,"IDEAS PERU"
4,145676823,"BPP Business School"
4,145686823,"BHB Sistemas de Controlo e Medida"
4,145706823,"Global Environmental Form"
4,145726823,"Thunderbird Resorts Inc."
4,145756823,"Desmar Assessoria Aduaneira Ltda."
4,145766823,"IFOP"
4,145836823,"Vanbreda International NV"
4,145856823,"Calibraciones Profesionales e Ingenieria, S.A de C.V."
4,145886823,"Road Service in the Autonomus Republic of the Crimea"
4,145906823,"SATI"
4,145936823,"DECAYEUX"
4,145966823,"Commonwealth Bank of Australia"
4,145976823,"JCI Estonia"
4,145996823,"PLH Arkitekter A/S"
4,146026823,"Fereday Pollard Architects Limited"
4,146046823,"Organizacion para el Desarrollo e Integracion Ecologico y Turistico"
4,146066823,"OSBM LTD"
4,146086823,"RTP Company (Singapore) Pte Ltd"
4,146096823,"Keapps Consultores de Informacion S.L."
4,146116823,"San Isidro Labrador SCA"
4,146136823,"Nation Building Youths Organization"
4,146156823,"Russian Microfinance Center"
4,146176823,"UP Cargo, Inc."
4,146186823,"Aluminum Corporation of China"
4,146196823,"German-Brazilian Chamber of Industry and Commerce"
4,146206823,"Labaronne-CITAF"
4,146226823,"OxySure Systems, Inc."
4,146256823,"CPA Australia"
4,146266823,"Confederacion Empresarial Espanola de la Economi Social - Cepes"
4,146296823,"SNGST"
4,146316823,"Unimed Jundiai Cooperativa de Trabalho Medico"
4,146336823,"Regenersis PLC"
4,146356823,"Bech-Bruun"
4,146366823,"Korea East-West Power Co.,Ltd."
4,146396823,"Asociacion Industrial de Optica AIDO"
4,146416823,"Armacell Group"
4,146426823,"Metito (Overseas) Ltd."
4,146436823,"MAJENCIA France SA"
4,146446823,"Allied Specialty Foods, Inc."
4,146476823,"Industrial Resins Sdn Bhd (Malaysia)"
4,146486823,"DUPLAS S/B"
4,146516823,"Ajinomoto Co., Inc."
4,146526823,"Optimiza"
4,146556823,"Gestion Integral de Instalaciones S.L."
4,146576823,"Cosmos Aluminium"
4,146586823,"Hydro Cleansing Ltd"
4,146606823,"Ekornes ASA"
4,146626823,"Korea Power Engineering Company, Inc."
4,146646823,"BCD Travel B.V."
4,146656823,"Centrais Electricas Brasileiras S.A. - ELETROBRAS"
4,146666823,"Petrobras Paraguay Distribucion Ltd."
4,146696823,"Mobilitas - AGS Holding"
4,146706823,"Shanghai Baosteel Group Corporation"
4,146716823,"Shanghai Baosteel Group Corporation"
4,146726823,"Novacard Informationssysteme GmbH"
4,146736823,"Keolis S.A."
4,146756823,"East Kazakhstan Public Association"
4,146766823,"Multicaja - Caja rural aragonesa y de los Pirineos"
4,146786823,"Construcciones J. Saura S.A."
4,146816823,"Iceland Post"
4,146836823,"Grupo Nacional Provincial S.A.B."
4,146856823,"Foshan Guang Long Copper Industry Co., Ltd"
4,146886823,"Groupe CASINO"
4,146896823,"Kohberg Bakery Group A/S"
4,146916823,"International Charity Organization `Oncology and Health`"
4,146936823,"Trade Caixa I S.A."
4,146956823,"GEQ CHILE S.A."
4,146986823,"Tecpetrol SA"
4,147006823,"Siderca SAIC"
4,147016823,"Danper Trujillo SAC"
4,147036823,"Habitat for Humanity Indonesia"
4,147056823,"CIWI GmbH"
4,147086823,"JSC Polymetal"
4,147106823,"Sika AG"
4,147116823,"Newport University CED (Center for Educational Development)"
4,147146823,"I.M.E. Istrumenti Misure Elettriche S.p.A."
4,147166823,"Gornoslaskie Towarzystwo Lotnicze SA"
4,147176823,"Indesit Company Spa"
4,147186823,"Bowden Printing Pty Ltd"
4,147216823,"1A Consultores S. Coop"
4,147236823,"Brain Network Co., Ltd."
4,147256823,"Halcrow Group Limited"
4,147276823,"Technical University of Moldova"
4,147286823,"V. S. Larsen Holding A/S"
4,147306823,"austriamicrosystems AG"
4,147356823,"M/s Veer-O-Metals Pvt., Ltd., Bangalore, India"
4,147366823,"CIWI GmbH"
4,147386823,"JSC Polymetal"
4,147406823,"INFOTECH"
4,147426823,"ISMOBEL S.A."
4,147446823,"Hui Zhou Shun Qiang Electron Co.,Ltd"
4,147466823,"HuiZhou HengJin Color Printing Co LTD"
4,147486823,"FACINE FACULDADE ISAAC NEWTON"
4,147516823,"Thai British Security Printing Public Company Limited"
4,147526823,"Universidad Politecnica de Valencia"
4,147546823,"Castellana de montajes metalicos S.L."
4,147566823,"Fleischmann Iberica productos y montajes refractarios"
4,147586823,"Mutualia"
4,147606823,"Meeting Professionals International"
4,147616823,"Galeries Lafayette"
4,147626823,"Galeries Lafayette"
4,147646823,"CCLP Worldwide - Germany and North West Europe"
4,147666823,"Landhotel Schnuck"
4,147676823,"Planetic"
4,147696823,"Actua Desenvolupament S.L"
4,147716823,"Velonor S.A.L."
4,147746823,"7COMm Informatica Ltda."
4,147756823,"Aguas de Murcia"
4,147786823,"Dongmyung Lighting Co., Ltd"
4,147796823,"Krill Generadores S.L."
4,147826823,"ORIA Servicios, Construccion e Interiorismo S.L."
4,147846823,"Tecfiber"
4,147866823,"Deutsche Borse AG"
4,147876823,"NATIXIS"
4,147886823,"Hitachi, Ltd."
4,147916823,"DHRUVH SOCIAL AWARENESS FORUM"
4,147926823,"WaterHealth India Private Limited"
4,147946823,"Abaccus Soluciones e Innovacion"
4,147976823,"Euromol Management Consulting"
4,147996823,"Barana Seafood Processors Ltd."
4,148006823,"Fundacion Agreste (Ecologia y Medio Ambiente)"
4,148036823,"Association of the Representatives of the Kingdom Bunyoro Kitara, worldwide"
4,148056823,"L'OREAL Argentina SA"
4,148086823,"Las Tacuaras"
4,148106823,"Molson Coors Brewing Company"
4,148116823,"Kadir Has University"
4,148146823,"Petrobras Oil & Gas B.V. Turkey"
4,148166823,"Shirley Ann Sullivan Educational Foundation (SASEF)"
4,148176823,"Sojitz Corporation"
4,148186823,"Cesna Producciones Audiovisuales S.L."
4,148216823,"AEDES"
4,148236823,"Diva Pharmaceuticals Inc."
4,148246823,"ECMU Research Institute"
4,148276823,"MTS LLC"
4,148356823,"Dinamica Empresa Junior - Engenharia de Producao"
4,148376823,"UltiSat, Inc."
4,148386823,"Sindicto da Industria de Calcados, Vestuario e Componentes para Calcados de Igrejinha/RS"
4,148406823,"Soley Biotechnology Institute"
4,148426823,"J.P. Silcom Servicios S.L."
4,148446823,"Visegurity Express S.L."
4,148466823,"Grupo de aviacion, ingenieria y arquitectura S.L."
4,148486823,"Asociacion de Gerontologia Social de Sante Fe"
4,148506823,"Asociacion Conciencia"
4,148526823,"Fundacion para el Desarrollo del Sur Argentino"
4,148546823,"Home-Care Santa Fe S.R.L."
4,148576823,"Coop"
4,148606823,"CCLP Worldwide - Ghana"
4,148636823,"Socialiai Atsakingu Imoniu Asociacija"
4,148646823,"Chunxing Electric ( S.I.P.) Co.,Ltd."
4,148676823,"Federation of Uganda Employers"
4,148686823,"Gulf Coast Constuction"
4,148706823,"Tayburn Kurumsal"
4,148726823,"City of Milwaukee"
4,148756823,"Centrale Laitiere"
4,148776823,"Clever Group"
4,148786823,"TECNOVE S.L."
4,148816823,"Ilender Peru S.A."
4,148826823,"Havas"
4,148846823,"Autotransportes San Juan Mar del Plata S.A."
4,148856823,"Dai Nippon Printing Co., Ltd."
4,148866823,"CSK Holdings Corporation"
4,148896823,"Sumitomo Life Insurance Company"
4,148916823,"Singapore Health Services - SingHealth"
4,148926823,"TrygVesta"
4,148936823,"Flavio Rodovalho Advogados"
4,148956823,"Integracion Infantil Argentina"
4,148976823,"Centro Comercial e Industrial de Rafaela y RegiÃ³n"
4,148996823,"Defensoria del Pueblo de la Ciudad de Buenos Aires"
4,149016823,"Worldwide Shelters, LLC"
4,149026823,"NEC Electronics Corporation"
4,149036823,"FENAE Corretora de Seguros e Administracao de Bens S/A"
4,149076823,"B.Tech- Olympic Stores for Trade and Distribution"
4,149086823,"Fleischmann iberica S.A."
4,149106823,"MEC Electronics Philippines Corporation"
4,149126823,"TeleConsult Group"
4,149156823,"Techni As"
4,149176823,"Members Equity Group"
4,149186823,"Bekbkaym Brasil Consultores Associados"
4,149216823,"HuiZhou HeZhong Technology Co.,Ltd"
4,149226823,"Lejame Fund for Community Development"
4,149246823,"Geghm-Lama LLC"
4,149276823,"Lithuanian Youth Council"
4,149296823,"Osborne Energy Ltd"
4,149306823,"Good Business International, Inc."
4,149336823,"Chernihivske Khimvolokno"
4,149356823,"Robinson Low Francis LLP"
4,149366823,"International Research Institute"
4,149386823,"Aran Services Ltd"
4,149406823,"Africa Health Research Organization"
4,149426823,"Clinica Pasteur S.A."
4,149436823,"Hertfordshire Community Foundation"
4,149456823,"Donetsk regional public organization 'Coordination Committee against Corruption and Organized Crime'"
4,149486823,"SAF HELICOPTERES"
4,149516823,"Adia"
4,149526823,"Grieg Shipping Group"
4,149536823,"Munich Re Group"
4,149546823,"Munich Re Group"
4,149556823,"SECOVI-SP"
4,149566823,"Shen NGO"
4,149586823,"Heliportugal - Trabalhos e Transporte Aereo, Representacoes, Importacao e Exportacao S.A."
4,149606823,"Adecco USA"
4,149646823,"Good Business International, Inc."
4,149656823,"Sumitomo Mitsui Financial Group, Inc."
4,149676823,"K-Telecom CJSC"
4,149756823,"Nokia Corporation"
4,149766823,"Adecco Poland Sp z.o.o"
4,149816823,"Evonik Industries AG"
4,149836823,"Gornoslaska Spolka Gazownictwa"
4,149866823,"Xiring"
4,149886823,"FH Consultoria Empresarial LTDA"
4,149896823,"ARC International"
4,149906823,"Adecco Peru S.A"
4,149916823,"Kosovar Civil Society Foundation"
4,149926823,"Progressive Asset Management"
4,149936823,"Protechnique"
4,149956823,"Hayal Ortaklari Dernegi"
4,149986823,"4POWER Infcom FZ LLC"
4,149996823,"Net Impact Ghana Chapter"
4,150026823,"Steelcase S.A."
4,150046823,"Shenzhen Orient Optical Crystal MFG Co Ltd"
4,150056823,"Plataforma Marketing Corp."
4,150076823,"UNWTO ST-EP Foundation"
4,150096823,"Youth Interactive Portal for Enterprise (Yipe.org)"
4,150126823,"Warm Front Limited"
4,150136823,"Borch Textile Group A/S"
4,150156823,"J&K Sai Star Society"
4,150186823,"Grupo de Inversiones Suramericana"
4,150196823,"Marston Group"
4,150226823,"Crowne Plaza Copenhagen Towers"
4,150266823,"Hangzhou Dazhuang Floor Co., Ltd"
4,150286823,"Taizhou Sunny Agricultural Machinery Co., Ltd."
4,150316823,"Pauma S.L."
4,150336823,"Ness Technologies Inc."
4,150356823,"Avant Architecture & Investment Consultancy JSC"
4,150386823,"ICI Pakistan Limited"
4,150396823,"Cargolux Airlines Intl. S.A."
4,150406823,"terre d'Oc Creations"
4,150436823,"Tele-Consultants, Inc."
4,150446823,"RIBE Elektroarmaturen GmbH and Co.KG"
4,150476823,"HRC Relaciones Publicas y Comunicacion S.R.L."
4,150526823,"Sahkar Social Welfare Association"
4,150536823,"Global Development Research Center (GDRC)"
4,150566823,"Lee Huat Plastics Industries Sdn Bhd"
4,150576823,"People 4 Earth"
4,150606823,"CREA-PR Conselho Regional de Engenharia, Arquitetura e Agronomia do Parana"
4,150626823,"Association NEPAD Centrafrique"
4,150646823,"Randstad"
4,150666823,"RMA Group"
4,150686823,"Egyptian Transport & Commercial Services Co S.A.E. (EGYTRANS)"
4,150696823,"Mondi"
4,150706823,"S&B Industrial Minerals S.A."
4,150716823,"Haworth France"
4,150726823,"FUNDACION SOLIDARIDAD"
4,150746823,"HSBC Holdings plc."
4,150776823,"TDC A/S"
4,150796823,"Groupama"
4,150816823,"Nepal Ekarat Engineering Company Pvt. Ltd"
4,150836823,"China National Offshore Oil Corp. (CNOOC)"
4,150856823,"Trade Council of Iceland"
4,150876823,"EbV Elektronik"
4,150886823,"SMART ASSOCIATION"
4,150906823,"NRW.BANK"
4,150936823,"Thinking Electronics Industrial Co., Ltd."
4,150946823,"Tax Standards Formation"
4,150976823,"Famoc Depanel S.A."
4,150996823,"Nalsani S.A."
4,151006823,"Viveris Management"
4,151026823,"KEINICKE mennesker/udvikling/ledelse"
4,151106823,"National Business Initiative - South Africa"
4,151116823,"National Business Initiative - South Africa"
4,151136823,"Organizing Committee of Chungmuro International Film Festival in Seoul"
4,151146823,"OI, Tele Norte Leste Participacoes S.A."
4,151166823,"MVV decon GmbH"
4,151196823,"Association Development for civil society culture"
4,151206823,"Asociacion Dirigentes de Empresa"
4,151226823,"Bloombase Technologies Limited"
4,151256823,"The Centre for Social Impact"
4,151266823,"Keep the World Foundation"
4,151296823,"'Armavir Development Center'"
4,151316823,"Jones Lang LaSalle Incorporated"
4,151336823,"Ambiensys Gestao Ambiental LTDA"
4,151346823,"University of South Africa"
4,151356823,"University of South Africa"
4,151386823,"Relief Without Borders"
4,151416823,"The Korea Teachers Pension"
4,151426823,"Turkcell Iletism Hizmetleri A.S."
4,151446823,"Unibail-Rodamco"
4,151466823,"Yves Rocher"
4,151486823,"Enact Energy"
4,151496823,"Parsons Brinckerhoff Australia Pty Ltd"
4,151516823,"LOGIKAS"
4,151536823,"Fund 'Narodnaya Initsiativa' (Peoples initiative)"
4,151556823,"Management Development Systems Consultants (MDSC)"
4,151576823,"Wake Up World! Foundation"
4,151626823,"China Minmetals Corporation"
4,151646823,"Shanghai Tianhai Electronics Co., Ltd"
4,151676823,"M. R. Beal & Company"
4,151686823,"Young Guru Academy"
4,151706823,"New Space Processamento e Sistemas Ltda"
4,151726823,"Closed Joint-Stock Company Obolon"
4,151746823,"Korea Hydro and Nuclear Power Corporation Co., Ltd - KHNP"
4,151766823,"Sungjoo D & D Inc."
4,151786823,"Hrvatska Banka Za Obnovu I Razvitak - Croatian Bank for Reconstruction and Development"
4,151796823,"Haier Group Company"
4,151806823,"Cadbury "
4,151826823,"Stratego Communications Corp."
4,151836823,"Wacker Chemie AG"
4,151846823,"Alpina S.A."
4,151856823,"Central Nacional Unimed"
4,151876823,"AUXEL"
4,151896823,"Emirates Technologies Engineering"
4,151926823,"Vaptsarov Holding AD"
4,151936823,"Enecore Carbon Limited"
4,151966823,"Chr. Hansen A/S"
4,151976823,"Mc Bride Corp Mexico SA DE CV"
4,151996823,"Sunshine Tea (Private) Limited"
4,152026823,"F.E. Bording"
4,152036823,"SILODISA Servicio Integral de Logistica y Distribucion SAPI  de CV"
4,152066823,"Pavco S.A."
4,152076823,"CONTEMPLA - Cooperacao Tecnica, Planejamento e Assistencia Social"
4,152096823,"Office for Coordination with the Organizations of the Civil Society"
4,152116823,"Immediate Sales Agency Ltd."
4,152146823,"Incotec"
4,152166823,"Dinuy"
4,152186823,"Sistemas de Fijacion S.L."
4,152206823,"Tips Tramites Informes y Proyectos S.L."
4,152216823,"Prasad Comunicacion"
4,152236823,"Alanta - Gestion, Infraestructuras, construccion y consultoria) S.L."
4,152266823,"Iniciativa mas uno del Suroeste"
4,152276823,"Asociacion Aula del Mar ESIA"
4,152296823,"Design for All Foundation"
4,152316823,"SPEED Society for promotion of Education & Employment of Disabled"
4,152376823,"Lake Asphalt of Trinidad and Tobago (1978) Limited"
4,152396823,"Concessao Metroviaria do Rio de Janeiro S/A"
4,152406823,"Smile Train Italia Onlus"
4,152426823,"International Hotel & Restaurant Association (IH&RA)"
4,152456823,"NET IMPACT NIGERIA CHAPTER"
4,152476823,"Kendrion N.V."
4,152496823,"Jardican S.L.U."
4,152516823,"FUNDACION UNIVERSIDADE DA CORUNA"
4,152526823,"Ascention Information Management gmbh"
4,152536823,"Ghana Oil Company Limited"
4,152546823,"Cafer Sadik Abalioglu Holding A.S."
4,152576823,"Zhejiang Hent Electrical Co., Ltd"
4,152596823,"Banco Familiar"
4,152626823,"Gemalto SA"
4,152646823,"NOTARIA 134 DEL DISTRITO FEDERAL"
4,152656823,"UNIVERSIDAD DEL CONO SUR DE LAS AMERICAS"
4,152686823,"LAUREATE INTERNATIONAL UNIVERSITIES (Mexico)"
4,152706823,"Barangaroo Delivery Authority"
4,152716823,"Siemens d.o.o."
4,152746823,"FUNDACION AMANECER"
4,152766823,"Streamline Cartons Pty Ltd"
4,152776823,"BHP Billiton"
4,152796823,"OneStep Viet Co., Limited"
4,152816823,"Microfiance and Community Development Institute"
4,152836823,"VOICE FOR EARTH INC."
4,152856823,"Gonzalez Fischer & Asociados S.A."
4,152886823,"Nokia Corporation"
4,152906823,"Wilkhahn Wilkening & Hahne GmbH & Co. KG"
4,152966823,"Associacao Comercial e Empresarial de Praia Grande"
4,152996823,"Monsanto Company"
4,153006823,"Taiwo Adewole and Associates Ltd"
4,153036823,"Norca Ingenieria de calidad, S.L."
4,153046823,"SAPI SRL"
4,153066823,"Busan Metropolitan City Facilities Management Authority"
4,153076823,"SOMPO Japan Insurance Inc."
4,153086823,"Niko Corporation"
4,153116823,"Vestas Wind Systems A/S"
4,153136823,"Danish Coffee Network"
4,153146823,"Deloitte Touche Tohmatsu"
4,153156823,"CGG Veritas"
4,153176823,"Fondazione Serenissima"
4,153196823,"Alcoa Inc"
4,153216823,"Chamber of Commerce Moldova-Belgium"
4,153226823,"Amoria Bond Limited"
4,153256823,"Quintas Energy"
4,153276823,"Premier Farnell plc"
4,153286823,"Corporacion Alimentaria Penasanta, S.A."
4,153316823,"Fiagril Ltda."
4,153336823,"H. Lundbeck A/S"
4,153346823,"Universidad de Jaen"
4,153366823,"ISDEFE- Ingenieria de Sistemas para la Defensa de Espana, S.A."
4,153386823,"HAKRO GmbH"
4,153416823,"Nalco Holding Company"
4,153426823,"Avvocato Michela Cocchi - Studio Legale"
4,153456823,"ITS Group"
4,153466823,"Industrial Moreypi, S.A."
4,153486823,"Indemesa, S.L."
4,153516823,"Seafast Logistics"
4,153526823,"Udruzenje gradjana Pomoc deci"
4,153556823,"UNITEAM COMMUNICATION"
4,153566823,"San Francisco Carbon Collaborative"
4,153586823,"BEA BUSTOS ENGENHARIA E PROJETOS LTDA"
4,153606823,"Thai Union Management Co., Ltd."
4,153636823,"Qatar Airways (Q.C.S.C.)"
4,153666823,"Fiducial Office Solutions"
4,153696823,"Asahi Shimbun"
4,153706823,"Mnemo Evolution & Integration Services"
4,153716823,"ISMOBEL S.A."
4,153726823,"Yara International ASA"
4,153746823,"IGR"
4,153756823,"GDS- cusa"
4,153776823,"Cedar Consulting (UK) Ltd"
4,153796823,"Ducos Vinicola Comercio, Importacao e Exportacao Ltda"
4,153816823,"De la Costa S.A. DE C.V."
4,153846823,"Banco popular y de Desarrollo Comunal"
4,153866823,"Roquette"
4,153886823,"ARCADIS NV"
4,153896823,"TECN.A. Srl"
4,153916823,"Caixa Capital Pyme Innovacion S.C.R. De Regimen Simplificad, S.A."
4,153936823,"Fondo Cantabria Cooprea"
4,153956823,"Aumansa, s.a."
4,153976823,"SegurCaixa Holding, S.A."
4,154006823,"Grupo Abril - Abril S/A"
4,154026823,"OTIMA "
4,154036823,"EDP-Electricidade de Portugal SA"
4,154056823,"Grupo Santander"
4,154066823,"TIJE S.A."
4,154076823,"PricewaterhouseCoopers"
4,154086823,"Carrefour Argentina (INC S.A.)"
4,154116823,"Hynix Semiconductor Inc."
4,154136823,"Armenia Marriot Hotel"
4,154146823,"BELMAR"
4,154176823,"Mayence SA"
4,154186823,"Federacion de Servicios Publicoas de UGT del Pais Valenciano"
4,154206823,"Innovation Group Plc"
4,154236823,"Fondation AMAN-International (FAI)"
4,154256823,"Toupargel"
4,154276823,"SEIL International Ltd."
4,154296823,"SINOCHEM GROUP"
4,154306823,"REACH VN"
4,154336823,"KTC Assurance & Business Advisors"
4,154346823,"MAPT"
4,154366823,"Canadian Hydro Developers, Inc."
4,154406823,"Internet & Communication Innovator, Ltd."
4,154426823,"VillageDirect.Org"
4,154446823,"ikp PR & Lobbying"
4,154456823,"The Edge Consulting Ltd"
4,154466823,"STX Corporation"
4,154506823,"Get Organised for Change"
4,154526823,"Diplomatic Society of St Gabriel"
4,154546823,"EM Capital Management, LLC"
4,154576823,"Transurban Group"
4,154586823,"Business Promotion and Service Center (BPSC)"
4,154616823,"respACT - austrian business council for sustainable development"
4,154636823,"CUBE Engineering GmbH"
4,154646823,"Vins 'plus' Vins"
4,154666823,"Beijing UCONIA Decoration Engineering Co., td"
4,154686823,"Gestion Medioambiental de Neumaticos, S.L."
4,154706823,"Verificaciones Industriales de Andalucia, S.A."
4,154726823,"Club Atletico Tiro Federal Argentino"
4,154746823,"Optical Fiber Cables S.L."
4,154776823,"Conductores Tecnologicos S.A."
4,154786823,"Bidco Oil Refineries Limited"
4,154806823,"Constructora valle real s. a."
4,154836823,"Center for Development and Integration"
4,154846823,"SpecTec Group Holdings Ltd"
4,154876823,"KPMG Limited Viet Nam"
4,154886823,"Rorbak og Moller Arkitekter ApS"
4,154916823,"Atrium Ljungberg AB"
4,154926823,"Hilal Meary and Partners Company"
4,154946823,"AXES Management"
4,154966823,"OI, Tele Norte Leste Participacoes S.A."
4,154976823,"IPMC"
4,154986823,"OMP SpA"
4,155016823,"Sociedades Bolivar S.A."
4,155036823,"Nonstop Transport Enterprise"
4,155066823,"Public Investment Corporation"
