"ID","LOGO_REQUEST_ID","COMMENT_ID","DATE_UPLOADED","FILENAME","EXTENSION"
341,300,619,2009-05-07 11:28:05,"SnapShot_Intranet_per_LogoGC.doc","doc"
342,301,620,2009-05-07 11:30:46,"SnapShot_Internet_per_LogoGC.doc","doc"
343,302,622,2009-05-07 11:57:48,"Unican Invitación2.pdf","pdf"
344,303,623,2009-05-07 11:59:20,"Unican Memorandum3 _2_.pdf","pdf"
345,304,624,2009-05-08 04:46:10,"logo hera.pdf","pdf"
346,305,625,2009-05-08 05:24:03,"GCã€€esca sample.pdf","pdf"
347,305,625,2009-05-08 05:24:03,"DSCF0832.JPG","jpg"
348,306,628,2009-05-08 08:50:07,"2009sicurezza.pdf","pdf"
349,307,629,2009-05-10 22:24:20,"img-511111531.pdf","pdf"
350,308,630,2009-05-11 00:06:48,"GC_Logo_T001.pdf","pdf"
351,309,631,2009-05-11 01:46:40,"Participation in GC(Japanese).pdf","pdf"
352,309,631,2009-05-11 01:46:40,"Participation in GC(English).pdf","pdf"
353,310,632,2009-05-11 01:49:35,"Participation in GC(English).pdf","pdf"
354,311,633,2009-05-11 02:12:39,"COP_ì²­ì›ê±´ì„¤.pdf","pdf"
355,312,634,2009-05-11 09:20:00,"UN Global Compact - screen shot (preview).pdf","pdf"
356,313,635,2009-05-11 10:02:56,"Aplicaciones logo pacto mundial ITVASA (2).pdf","pdf"
357,314,650,2009-05-12 08:25:32,"USER.JPG","jpg"
358,315,651,2009-05-12 08:31:12,"BC.pdf","pdf"
359,316,652,2009-05-12 08:32:00,"STATIONARY.pdf","pdf"
360,317,674,2009-05-13 04:02:49,"OVOTHERM-TEILNEHMER AM UNITED NATIONS GLOBAL COMPA","pdf"
361,318,675,2009-05-13 04:50:38,"Logo Red Farma.pdf","pdf"
362,319,678,2009-05-13 13:04:47,"sample.jpg","jpg"
363,320,679,2009-05-14 01:36:55,"esca_top(1).pdf","pdf"
364,320,679,2009-05-14 01:36:55,"esca_csr(2).pdf","pdf"
365,321,680,2009-05-14 05:38:30,"Public Reo Report Q109.pdf","pdf"
366,322,681,2009-05-14 05:54:04,"10-11Initiatives.pdf","pdf"
367,323,682,2009-05-14 06:01:37,"10-11Initiatives.pdf","pdf"
368,324,683,2009-05-14 09:36:17,"Slides STS 2009 PACTE.ppt","ppt"
369,325,684,2009-05-14 09:44:01,"template page Web.jpg","jpg"
370,326,686,2009-05-14 09:56:03,"template message PACTE.jpg","jpg"
371,327,694,2009-05-14 11:41:08,"B2-7ValorSocial08.pdf","pdf"
372,327,696,2009-05-14 12:42:32,"B2-1DesarrolloSostenible08.pdf","pdf"
373,328,698,2009-05-14 22:32:35,"We support UNGC.ppt","ppt"
374,329,699,2009-05-15 06:52:21,"GP_P04-05_4th_090513.pdf","pdf"
375,330,702,2009-05-15 09:39:43,"Leader_Interim_Pacte_Mondialv2.pdf","pdf"
376,331,703,2009-05-15 11:42:31,"Seminario GuaNicSal Mayo2009.pdf","pdf"
377,332,706,2009-05-18 10:11:06,"Image 1.png","png"
378,333,707,2009-05-18 10:18:30,"sidieseblog.png","png"
379,334,708,2009-05-18 11:36:48,"Global compact.JPG","jpg"
380,335,712,2009-05-18 20:51:18,"Logo placement.pdf","pdf"
381,336,713,2009-05-19 04:15:41,"UNGC COP 2009.doc","doc"
382,337,714,2009-05-19 06:19:27,"Sidiese template.ppt","ppt"
383,338,715,2009-05-19 06:32:15,"CP_Campagne BinckBank.doc","doc"
384,339,716,2009-05-19 06:36:38,"sebastien nouveau.png","png"
385,340,717,2009-05-19 06:43:43,"entetelettre.doc","doc"
386,341,718,2009-05-19 07:27:21,"CSR0518correctionMT.pdf","pdf"
387,342,719,2009-05-19 08:29:14,"hrlogo.JPG","jpg"
388,343,723,2009-05-19 11:52:18,"Moringa Front Revised.jpg","jpg"
389,343,723,2009-05-19 11:52:18,"Moringa Back Page.psd.jpg","jpg"
390,344,726,2009-05-19 12:16:09,"Dpto Resp  Social-English.ppt","ppt"
391,342,729,2009-05-19 14:31:30,"codetica_adm.pdf","pdf"
392,345,732,2009-05-19 21:35:28,"090520csr_sample.pdf","pdf"
393,346,733,2009-05-19 22:46:38,"RICOH_CSR Report.ppt","ppt"
394,347,734,2009-05-20 01:50:34,"Promotion of CSR.doc","doc"
395,348,735,2009-05-20 02:07:13,"Hyundai Motor Company.jpg","jpg"
396,349,736,2009-05-20 04:07:17,"OMRON report 1_02 Japanese.doc","doc"
397,349,736,2009-05-20 04:07:17,"OMRON report 01_02 English.doc","doc"
398,350,737,2009-05-20 04:50:51,"gc_logo_sam.gif","gif"
399,351,738,2009-05-20 09:34:01,"3A-1rst page-Report Global Compact.pdf","pdf"
400,351,738,2009-05-20 09:34:01,"3A-back page-Report Global Compact.pdf","pdf"
401,352,747,2009-05-20 11:15:38,"Business Card.jpg","jpg"
402,352,747,2009-05-20 11:15:38,"letter-head.jpg","jpg"
403,352,747,2009-05-20 11:15:38,"Envelop.jpg","jpg"
404,353,751,2009-05-20 21:10:32,"sample (JPN).jpg","jpg"
405,354,752,2009-05-21 03:18:30,"prosnja za logo UNGC za TR.doc","doc"
406,355,753,2009-05-21 05:09:26,"More information_MSN.docx","docx"
407,356,754,2009-05-21 08:47:07,"UNGC logo useAccenture  Netherlands Website.png","png"
408,357,759,2009-05-21 21:49:42,"m s h_bottle.pdf","pdf"
409,340,760,2009-05-22 03:51:40,"entetelettre.doc","doc"
410,358,761,2009-05-22 05:57:17,"æ±äº¬æµ·ä¸Šï¼¨ï¼¤ã®ç¾çŠ¶2009(P.32-33)09.05.21.p","pdf"
411,357,767,2009-05-22 15:36:44,"m.s.h_bottle-03-outline.pdf","pdf"
412,359,768,2009-05-22 17:08:17,"UN Global Compact text.doc","doc"
413,360,769,2009-05-22 23:28:50,"MoringaSuperHerb.htm","htm"
414,361,770,2009-05-24 15:12:16,"Exima Company profile 2009.pdf","pdf"
415,362,771,2009-05-25 01:53:14,"UNGC090525.pdf","pdf"
416,362,772,2009-05-25 01:54:35,"UNGC(ENG)090525.pdf","pdf"
417,363,773,2009-05-25 01:58:29,"UNGC(ENG)090525.pdf","pdf"
418,364,774,2009-05-25 02:24:44,"CSR Report 09 P7-P8.pdf","pdf"
419,365,775,2009-05-25 03:02:49,"We support the GCï¾›ï½ºï¾žç”³è«‹.pdf","pdf"
420,366,776,2009-05-25 03:03:48,"PressReleaseForWebsite.doc","doc"
421,367,777,2009-05-25 06:56:10,"0905_UN-GC_English.doc","doc"
422,367,777,2009-05-25 06:56:10,"0905_UN-GC_Japanese.doc","doc"
423,367,777,2009-05-25 06:56:10,"image.pdf","pdf"
424,368,778,2009-05-25 07:53:31,"UNION FENOSA Informe de Sostenibilidad 2008.pdf","pdf"
425,369,779,2009-05-25 08:24:21,"Kongsberg Årsr-08-GB-s127.pdf","pdf"
426,370,780,2009-05-25 09:59:52,"letter-head.jpg","jpg"
427,370,780,2009-05-25 09:59:52,"envelop.jpg","jpg"
428,371,781,2009-05-25 10:31:42,"Website printscreen.doc","doc"
429,372,782,2009-05-25 10:40:18,"Brochure Geolog.pdf","pdf"
430,373,783,2009-05-25 22:12:15,"index ver3.html","html"
431,374,784,2009-05-26 03:52:24,"kansei.pdf","pdf"
432,375,785,2009-05-26 04:58:39,"Grupo Prasa.pdf","pdf"
433,376,786,2009-05-26 08:23:50,"Logo-We support the GC.jpg","jpg"
434,377,806,2009-05-26 21:17:19,"DNP_csr2009_gc_0526.pdf","pdf"
435,378,807,2009-05-27 00:27:28,"P",""
436,379,808,2009-05-27 03:44:59,"UNION FENOSA Informe de Sostenibilidad 2008.ppt","ppt"
437,380,809,2009-05-27 04:26:56,"TDCweb.JPG","jpg"
438,381,810,2009-05-27 04:30:16,"Grupo Prasa Papeleria.pdf","pdf"
439,382,811,2009-05-27 04:34:24,"UN GC page.doc","doc"
440,383,812,2009-05-27 04:56:54,"main.htm","htm"
441,384,814,2009-05-27 06:43:32,"Climate Change summit.doc","doc"
442,385,815,2009-05-27 10:17:26,"CSR-report-dutch.pdf","pdf"
443,386,818,2009-05-27 11:38:52,"BROCHURE GLOBAL COMPACT.pdf","pdf"
444,387,819,2009-05-27 14:59:30,"Logo Request BCS.pdf","pdf"
445,388,820,2009-05-28 04:27:59,"globa_new.gif","gif"
446,389,821,2009-05-28 06:54:02,"Caja Jaén.pdf","pdf"
447,390,822,2009-05-28 08:49:29,"LNA Fiche RSE.pdf","pdf"
448,391,823,2009-05-29 02:39:09,"Vorwort NHBericht09.doc","doc"
449,392,824,2009-05-29 03:00:01,"maquetteGlobalCompact.pdf","pdf"
450,393,825,2009-05-29 04:43:47,"kirin.tif","tif"
451,394,826,2009-05-29 05:15:23,"Global Compact logo proposal.doc","doc"
452,395,827,2009-05-29 10:08:24,"0358_001.pdf","pdf"
453,396,828,2009-05-29 10:21:07,"0359_001.pdf","pdf"
454,397,829,2009-05-29 21:12:27,"CSR report 2009(sekisui) sample.pdf","pdf"
455,398,830,2009-05-31 02:12:45,"Certificate of Participation.jpg","jpg"
456,399,831,2009-05-31 23:57:14,"brochure-email.pdf","pdf"
457,400,832,2009-06-01 10:59:41,"Sirasa.pdf","pdf"
458,378,856,2009-06-01 19:14:52,"VIP Packaging example UNGC logo use 0509.pdf","pdf"
459,401,857,2009-06-01 22:13:33,"csr_website_screenshot.jpg","jpg"
460,402,859,2009-06-02 04:36:36,"t-sample.pdf","pdf"
461,403,860,2009-06-02 04:56:33,"Asfedebi  PDF.pdf","pdf"
462,404,861,2009-06-02 08:08:50,"Picture 2.png","png"
463,405,867,2009-06-02 13:30:33,"PEMEX_RS.pdf","pdf"
464,406,868,2009-06-02 16:30:56,"GLOBAL COMPACT 1.bmp","bmp"
465,407,869,2009-06-02 16:45:02,"IBREA_POSTCARD_DRAFT-UNGC.pdf","pdf"
466,408,870,2009-06-02 21:07:52,"Presentation Template.ppt","ppt"
467,409,871,2009-06-02 21:15:30,"website screen dump EL.doc","doc"
468,410,872,2009-06-02 21:20:24,"website screen dump Drake.doc","doc"
469,411,873,2009-06-02 23:55:46,"Proposal Template.doc","doc"
470,412,874,2009-06-03 01:40:44,"inhousemagazine200906.pdf","pdf"
471,413,875,2009-06-03 02:11:30,"yokogawa_shareholdersReport.jpg","jpg"
472,414,877,2009-06-03 06:14:55,"Sample_CSR Report 2008.pdf","pdf"
473,415,878,2009-06-03 06:24:44,"Sample_Annual Report 2008.pdf","pdf"
474,416,880,2009-06-03 09:29:20,"UN Global logo underside.jpg","jpg"
475,417,881,2009-06-03 09:42:16,"Denmark CSR Report Layout 5.pdf","pdf"
476,418,883,2009-06-04 08:45:33,"cop 2009.pdf","pdf"
477,419,900,2009-06-04 13:58:28,"gpactocpfl.JPG","jpg"
478,420,901,2009-06-04 16:40:48,"NEW ACCOUNT APP NY PDF.pdf","pdf"
479,398,904,2009-06-05 04:26:23,"Falcon-certificate.jpg","jpg"
480,421,905,2009-06-05 09:35:40,"logo on website.gif","gif"
481,422,908,2009-06-08 04:03:49,"demande logo pacte mondial site internet.jpg","jpg"
482,422,908,2009-06-08 04:03:49,"demande logo pacte mondial site internet bis.jpg","jpg"
483,423,909,2009-06-08 10:26:07,"logo de apoyo al pacto.ppt","ppt"
484,424,912,2009-06-09 02:23:03,"sample_website_page.bmp","bmp"
485,425,913,2009-06-09 03:16:55,"SITEhome.jpg","jpg"
486,425,913,2009-06-09 03:16:55,"mw_090115 GC_news web.doc","doc"
487,426,914,2009-06-09 06:48:36,"eve-olution pdf.pdf","pdf"
488,427,915,2009-06-09 09:53:30,"BUSINESS CARD GEDEF.JPG","jpg"
489,428,920,2009-06-09 11:12:47,"CSRreport_KPMGMexico.pdf","pdf"
490,429,921,2009-06-09 12:44:22,"BWC-TRAINING COURSES PROPOSAL-send.doc","doc"
491,430,924,2009-06-10 05:54:04,"Briefkopf_mit_Logo.pdf","pdf"
492,431,925,2009-06-10 06:16:58,"Berendsen NL Website.mht","mht"
493,432,932,2009-06-10 11:11:45,"PLASTIC OMNIUM 2008 SD Report-UK.pdf","pdf"
494,433,933,2009-06-10 11:18:13,"PO Website - SD item.xls","xls"
495,434,936,2009-06-10 22:55:41,"sample_logo2.gif","gif"
496,435,937,2009-06-11 06:29:36,"Anritsu_J090611.pdf","pdf"
497,436,938,2009-06-11 06:34:04,"Anritsu_E090611.pdf","pdf"
498,437,939,2009-06-11 07:34:15,"JF Logo final.JPG","jpg"
499,438,940,2009-06-11 20:19:59,"DAIKIN_CSR Report2009.doc","doc"
500,438,940,2009-06-11 20:19:59,"layout.pdf","pdf"
501,439,941,2009-06-12 01:26:14,"Logo Sample.doc","doc"
502,440,942,2009-06-12 01:34:03,"Logo Sample.doc","doc"
503,441,943,2009-06-12 04:07:31,"intranet.ppt","ppt"
504,442,952,2009-06-12 13:06:35,"36398_developpement_durable_ESP_0409_P15.pdf","pdf"
505,443,953,2009-06-12 13:11:24,"logo Global Compact Proselis 44.pdf","pdf"
506,444,956,2009-06-13 11:24:52,"Danske Arkitektvirksomheder.pdf","pdf"
507,439,957,2009-06-14 20:32:46,"CSR Report GC logo page.ppt","ppt"
508,440,958,2009-06-14 20:36:17,"GC logo CSR Panel.ppt","ppt"
509,445,959,2009-06-15 01:04:43,"kaotrainingmaterial.doc","doc"
510,446,960,2009-06-15 01:14:23,"kaotrainingmaterial.doc","doc"
511,447,961,2009-06-15 06:08:37,"MSIG_p21.22.pdf","pdf"
512,448,968,2009-06-15 11:52:41,"Water Slide for Riehen meeting.ppt","ppt"
513,449,970,2009-06-16 02:09:49,"TAKUMAã€€CSR Reportã€€2009.doc","doc"
514,450,971,2009-06-16 10:10:05,"Comunication on Progress 2008.doc","doc"
515,451,975,2009-06-16 11:29:11,"Sustainability Report_Global Compact.doc","doc"
516,452,977,2009-06-16 13:39:06,"Cemig Homepage.pdf","pdf"
517,453,978,2009-06-16 13:48:48,"pacto_mundial.jpg","jpg"
518,454,982,2009-06-16 14:24:52,"pacto_mundial_folleto.JPG","jpg"
519,426,983,2009-06-17 03:17:41,"EVE flyer 2009.pdf","pdf"
520,455,984,2009-06-17 11:09:05,"Hotel Occidental Fax sample (2).pdf","pdf"
521,455,984,2009-06-17 11:09:05,"Hotel Occidental Letter.pdf","pdf"
522,456,988,2009-06-17 20:19:42,"Mizuho_CSRmanagemant.pdf","pdf"
523,457,989,2009-06-18 04:34:51,"Sustainable development report for the year 2008.p","pdf"
524,458,990,2009-06-18 06:18:01,"Sharp Environmental & Social Report 2009, P9.pdf","pdf"
525,459,994,2009-06-18 15:16:56,"RapportAnn09FSTQ.pdf","pdf"
526,460,995,2009-06-18 18:16:55,"mission gclogo.bmp","bmp"
527,460,995,2009-06-18 18:16:55,"nomgc.bmp","bmp"
528,460,995,2009-06-18 18:16:55,"valores gclogo.bmp","bmp"
529,461,996,2009-06-19 03:00:01,"Business Card.jpg","jpg"
530,462,997,2009-06-19 04:39:20,"ITOCHU_CSR_Report2009_P07-08_090618.pdf","pdf"
531,462,997,2009-06-19 04:39:20,"ITOCHU_CSR_Report2009_GCenglish_090618.doc","doc"
532,463,998,2009-06-19 08:54:39,"Portugal Telecom  Compromissos da PT com o futuro.","mht"
533,464,999,2009-06-19 09:37:14,"Maquette COP2008.pdf","pdf"
534,465,1000,2009-06-19 10:16:59,"ARMOR - Brochure 2009 - AOP.pdf","pdf"
535,466,1008,2009-06-19 11:21:17,"Rsc.pdf","pdf"
536,464,1009,2009-06-19 11:46:33,"Maquette COP2008.pdf","pdf"
537,467,1012,2009-06-22 01:11:23,"pasha_web-site.jpg","jpg"
538,468,1013,2009-06-22 05:54:54,"Arix website_exe_pag Certific_GC.pdf","pdf"
539,469,1014,2009-06-22 09:07:50,"Logo_WS_COP.pdf","pdf"
540,470,1015,2009-06-22 09:11:11,"Logo_WS_COP_TBA.pdf","pdf"
541,471,1016,2009-06-22 09:35:43,"Web CORREOS.pdf","pdf"
542,472,1017,2009-06-22 17:51:03,"mbcoihomesnip.pdf","pdf"
543,473,1018,2009-06-23 03:34:26,"NettshotsSP32-20090623-092806.jpg","jpg"
544,474,1019,2009-06-23 04:46:45,"40792_NE_MiniProfilbrochure_k2.pdf","pdf"
545,475,1021,2009-06-23 11:14:18,"face88x53.pdf","pdf"
546,476,1022,2009-06-23 12:15:35,"Isa_Logo_Slogan_Esp_Pos.jpg","jpg"
547,476,1022,2009-06-23 12:15:35,"Isa_Logo_slogan_Ing_Pos.jpg","jpg"
548,477,1023,2009-06-23 21:57:09,"Report samples.pdf","pdf"
549,478,1024,2009-06-24 05:09:29,"TETE DE LETTRE TYPE.docx","docx"
550,479,1025,2009-06-24 05:41:00,"Diapositive1.JPG","jpg"
551,480,1040,2009-06-24 11:54:45,"MEMORIA ETNOR 2008 Portada.pdf","pdf"
552,481,1042,2009-06-24 14:53:59,"sample use for we support.JPG","jpg"
553,482,1043,2009-06-24 14:58:43,"sample use for presentation.JPG","jpg"
554,483,1044,2009-06-25 02:06:07,"48_Corporate Social Responsibility(CSR)_0622.pdf","pdf"
555,483,1044,2009-06-25 02:06:07,"48_ä¼æ¥­ã®ç¤¾ä¼šçš„è²¬ä»»_0615.pdf","pdf"
556,484,1045,2009-06-25 02:26:18,"UNGC(Japanese)090625.pdf","pdf"
557,484,1045,2009-06-25 02:26:18,"UNGC(English)090625.pdf","pdf"
558,485,1046,2009-06-25 02:27:44,"UNGC(English)090625.pdf","pdf"
559,486,1047,2009-06-25 03:55:39,"TM2009_TOP_GC.pdf","pdf"
560,487,1048,2009-06-25 06:37:48,"COlegio Oficial de Farmaceuticos.pdf","pdf"
561,488,1049,2009-06-25 07:07:05,"Cimalsa.pdf","pdf"
562,489,1050,2009-06-25 09:15:41,"ungloballogo.pdf","pdf"
563,490,1051,2009-06-25 09:26:28,"NETWORK9_Final_version.pdf","pdf"
564,491,1052,2009-06-25 12:52:21,"DRAFT_Ricoh Europe Sustainability Report 2009 v0.1","pdf"
565,492,1053,2009-06-25 14:44:17,"Sustainability_report_-_complete_version.pdf","pdf"
566,493,1054,2009-06-26 01:36:36,"RICOH_website_CSR.ppt","ppt"
567,494,1055,2009-06-26 04:20:41,"G.C_PRESENTATION_SEE[Samples].pptm","pptm"
568,494,1055,2009-06-26 04:20:41,"NEW-Global_Compact_Presentation _bulgarian.ppt","ppt"
569,494,1055,2009-06-26 04:20:41,"-Global Compact_template.ppt","ppt"
570,495,1056,2009-06-26 09:16:18,"brochure low def.bmp","bmp"
571,496,1073,2009-06-29 02:09:57,"GC LOGO.doc","doc"
572,497,1074,2009-06-29 06:04:25,"Unternehmen_nobadirect_Ethik.pdf","pdf"
573,498,1075,2009-06-29 09:46:15,"Global Compact Smple L HEAD.pdf","pdf"
574,434,1079,2009-06-29 22:49:56,"æ—­åŒ–æˆCSR2009_p03.pdf","pdf"
575,499,1081,2009-06-30 04:02:13,"WB_leitbildfolder_RZ_ENG.qxd.pdf","pdf"
576,500,1082,2009-06-30 05:09:30,"Corporate Social Responsibility GC.ppt","ppt"
577,501,1087,2009-06-30 14:29:15,"banner-01.jpg","jpg"
578,501,1087,2009-06-30 14:29:15,"banner-02.jpg","jpg"
579,502,1089,2009-06-30 19:52:00,"09.csr.top.commitment.pdf","pdf"
580,503,1090,2009-07-01 01:41:23,"GC Logo Sample.pdf","pdf"
581,504,1091,2009-07-01 03:19:48,"20090701091727.pdf","pdf"
582,505,1092,2009-07-01 03:22:42,"SKMBT_C353 09070108180.pdf","pdf"
583,506,1093,2009-07-01 04:39:20,"web_img.pdf","pdf"
584,507,1094,2009-07-01 04:47:46,"magazine_img.pdf","pdf"
585,508,1095,2009-07-01 05:23:30,"x-act AG_COP report 2009_pre-final.pdf","pdf"
586,509,1096,2009-07-01 05:48:42,"programmeami.pdf","pdf"
587,490,1097,2009-07-01 11:47:10,"Network#10_Final_version.pdf","pdf"
588,510,1098,2009-07-02 03:55:19,"SEGUNDO  PRINCIPIO JULIO 2009 _Caja Rural Toledo.p","pdf"
589,511,1099,2009-07-02 04:18:50,"09.ebara.AR.pdf","pdf"
590,512,1100,2009-07-02 14:02:26,"Homepage Copy_with proposed logos for approval.doc","doc"
591,513,1115,2009-07-02 20:44:34,"GC_Logo_T001_org_20090703.pdf","pdf"
592,514,1116,2009-07-03 01:04:45,"SumitomoForestry_TopCommitment.pdf","pdf"
593,515,1117,2009-07-03 01:06:59,"SumitomoForestry_TopCommitment.pdf","pdf"
594,516,1118,2009-07-03 01:22:13,"Environment&Social_Eng.psp","psp"
595,516,1118,2009-07-03 01:22:13,"Environment&Social.jpg","jpg"
596,516,1118,2009-07-03 01:22:13,"IR.jpg","jpg"
597,517,1119,2009-07-03 04:22:22,"Guia2009_DAP.pdf","pdf"
598,518,1120,2009-07-04 12:23:53,"CCLP Worldwide Nigeria Website.mht","mht"
599,519,1121,2009-07-06 01:10:42,"SKtelecom_SustainabilityReport2008.pdf","pdf"
600,520,1122,2009-07-06 01:14:10,"SKT SR for employees.pdf","pdf"
601,521,1131,2009-07-06 15:07:28,"Loma Negra website.JPG","jpg"
602,522,1132,2009-07-06 15:22:29,"Loma Negra intranet.JPG","jpg"
603,523,1133,2009-07-06 17:17:50,"ABOUT US_webpage copy draft.docx","docx"
604,524,1134,2009-07-07 00:12:05,"2009draft_JP_ENG.pdf","pdf"
605,525,1135,2009-07-07 04:04:43,"Sample page with logo.JPG","jpg"
606,526,1136,2009-07-07 05:15:36,"PlaquettePresentation v5 23-03-09.pdf","pdf"
607,527,1137,2009-07-07 06:09:01,"Sample Global Compact Screen shot.docx","docx"
608,527,1137,2009-07-07 06:09:01,"Sample Global Compact Screen shot 2.docx","docx"
609,528,1138,2009-07-07 06:39:53,"Caixa Corp.pdf","pdf"
610,529,1139,2009-07-07 07:35:28,"NNAUSA-LETTERHEAD [1].doc","doc"
611,530,1152,2009-07-07 11:21:07,"ungc.doc","doc"
612,531,1153,2009-07-07 14:56:32,"logo_pacto_global ARISP.JPG","jpg"
613,532,1154,2009-07-07 16:46:01,"logo.png","png"
614,533,1155,2009-07-08 10:47:52,"GC logo.pdf","pdf"
615,534,1156,2009-07-08 19:05:06,"wpdinvi.pdf","pdf"
616,535,1157,2009-07-08 19:08:57,"brochure.pdf","pdf"
617,536,1158,2009-07-08 21:32:01,"GC Logo g.c..JPG","jpg"
618,537,1159,2009-07-09 04:06:12,"KONCAR Electrical Industry Inc. - Corporate Social","pdf"
619,538,1160,2009-07-09 04:19:01,"global Compact.docx","docx"
620,539,1161,2009-07-09 04:29:14,"KONCAR web - Social Responsibility.jpg","jpg"
621,540,1162,2009-07-09 04:39:34,"Sekisui_web_test.pdf","pdf"
622,541,1163,2009-07-09 05:44:31,"CriteriaMoussePad_Sample.pdf","pdf"
623,542,1174,2009-07-09 12:50:25,"Hess CSR p17.pdf","pdf"
624,543,1179,2009-07-09 13:13:39,"OneReport COP..pdf","pdf"
625,544,1180,2009-07-09 14:56:20,"Hess 2008 CSR web page.pdf","pdf"
626,545,1181,2009-07-09 18:21:58,"UNGC - COP - GRUPO ALCOR - 2008.pdf","pdf"
627,546,1182,2009-07-09 18:44:36,"alcor_website.jpg","jpg"
628,547,1183,2009-07-09 21:36:00,"CSRreportweb2009.pdf","pdf"
629,548,1184,2009-07-10 01:38:47,"LOGOmockUP.jpg","jpg"
630,549,1185,2009-07-10 08:00:32,"manuel de management V3.pdf","pdf"
631,550,1186,2009-07-10 08:07:00,"Modèle courrier simple.doc","doc"
632,551,1187,2009-07-10 08:12:19,"Global Compact Plasma (Juin 09).ppt","ppt"
633,552,1188,2009-07-10 08:31:46,"Cemig_Sustainability_Report_2008_final.pdf","pdf"
634,553,1189,2009-07-10 08:41:07,"http___www.cemig.com.pdf","pdf"
635,554,1190,2009-07-10 08:45:43,"Cemig_Apimec_09_DVP_ing.pdf","pdf"
636,555,1191,2009-07-10 08:48:50,"logo_pacto_global ARISP.JPG","jpg"
637,531,1192,2009-07-10 08:52:51,"www.iregistradores.org[1]","org[1]"
638,556,1194,2009-07-10 10:34:42,"Informe de aceptacion al pg.doc","doc"
639,557,1211,2009-07-13 06:19:40,"Anritsu_GC_perspective_FY2008_J_Web.doc","doc"
640,558,1212,2009-07-13 06:24:34,"Anritsu_GC_perspective_FY2008_E_Web.doc","doc"
641,559,1213,2009-07-13 06:34:40,"090713_SHARP AR09(J).pdf","pdf"
642,559,1213,2009-07-13 06:34:40,"090713_SHARP AR09(E).pdf","pdf"
643,560,1214,2009-07-13 06:37:10,"090713_SHARP ESR09(E).pdf","pdf"
644,561,1219,2009-07-13 16:11:33,"Politica_Qualidade_MA_Sust-AHK.doc","doc"
645,562,1220,2009-07-13 17:41:56,"pagina calpro.JPG","jpg"
646,563,1221,2009-07-14 04:56:50,"Grupo Cortefiel.pdf","pdf"
647,564,1222,2009-07-14 05:54:20,"web_cc_crr08.pdf","pdf"
648,565,1223,2009-07-14 10:03:22,"GSS.JPG","jpg"
649,566,1229,2009-07-14 15:37:53,"MANTA2.JPG","jpg"
650,529,1232,2009-07-14 20:07:08,"NNAUSA ENVELOPE.doc","doc"
651,567,1233,2009-07-14 23:05:59,"img-714155604.pdf","pdf"
652,568,1234,2009-07-15 04:04:58,"logo_requested_by_SATEC.jpg","jpg"
653,568,1234,2009-07-15 04:04:58,"SATEC_website_for_logo´splacement.jpg","jpg"
654,569,1235,2009-07-15 08:11:01,"Myllykoski_Web_Site.doc","doc"
655,570,1236,2009-07-15 08:53:29,"Global Compact Logo Request.pdf","pdf"
656,571,1237,2009-07-15 09:39:22,"21 str.jpg","jpg"
657,572,1238,2009-07-15 10:09:46,"COP.pdf","pdf"
658,573,1239,2009-07-15 10:20:03,"Web-site Corporate Home Page.pdf","pdf"
659,574,1247,2009-07-15 18:14:19,"business card.jpg","jpg"
660,575,1248,2009-07-15 18:19:20,"Banner.jpg","jpg"
661,576,1249,2009-07-16 05:49:00,"Samples.jpg","jpg"
662,577,1250,2009-07-16 07:42:24,"un global compact logo.docx","docx"
663,578,1266,2009-07-17 10:47:01,"Peace-compac.doc","doc"
664,579,1267,2009-07-17 10:48:03,"NNAUSA-LETTERHEAD1].doc","doc"
665,579,1267,2009-07-17 10:48:03,"NNAUSA ENVELOPE[1].doc","doc"
666,580,1268,2009-07-17 10:54:23,"Child pad -compact.doc","doc"
667,221,1273,2009-07-19 14:40:49,"http___www_bwaisefacility_org.pdf","pdf"
668,581,1274,2009-07-20 00:59:47,"Sustainability ad mock up.ppt","ppt"
669,582,1275,2009-07-20 03:16:26,"Desarrollo HUmano.pdf","pdf"
670,583,1276,2009-07-20 09:36:22,"Keolis_RADD 08_15-07.pdf.zip","zip"
671,584,1277,2009-07-20 10:13:00,"Logo_update_on_Bayer_website_July2009.ppt","ppt"
672,585,1283,2009-07-20 16:43:29,"Sustainability_report_-_complete_version.pdf","pdf"
673,586,1284,2009-07-20 18:55:31,"NG_SR08_IBC.pdf","pdf"
674,587,1286,2009-07-20 21:24:20,"AnnualReport2009.pdf","pdf"
675,588,1287,2009-07-20 21:55:42,"ENV_report09P5.pdf","pdf"
676,589,1289,2009-07-21 03:41:47,"PETROL COP for 2008 (not signed yet).pdf","pdf"
677,590,1290,2009-07-21 04:50:24,"ITB DAN 2009 17649 UNICEF.doc","doc"
678,591,1291,2009-07-21 04:54:32,"Peace  -Full.doc","doc"
679,592,1292,2009-07-21 04:58:54,"Childcare ltr pad -compact.doc","doc"
680,593,1293,2009-07-21 05:10:37,"Interieur-OK2.pdf","pdf"
681,594,1294,2009-07-21 07:48:23,"8773_Heineken_Sust_Introduction.pdf","pdf"
682,595,1296,2009-07-21 11:26:12,"EIFFAGE Global Compact.pdf","pdf"
683,596,1301,2009-07-21 12:11:43,"Use of Logo in 08 SDR.doc","doc"
684,597,1306,2009-07-21 13:33:26,"GC_Logo.jpg","jpg"
